object_id,name,category,train_freq,rot_sym,rot_naive,trans_cm,size_rel
3086,oyster_023,oyster,101,20.9289,20.9289,10.3862,0.0106
4359,sushi_011,sushi,103,99.0038,99.0038,22.4151,0.0302
1431,dinosaur_014,dinosaur,74,17.4781,17.4781,3.1049,0.0385
2852,microwaveoven_003,microwaveoven,81,75.6597,75.6597,7.0426,0.0330
581,bread_145,bread,71,9.0947,175.8438,1.7014,0.0252
2863,monitor_004,monitor,86,6.3514,6.3514,6.2857,0.0180
3059,ornaments_001,ornaments,101,172.4150,172.4150,3.6759,0.0274
1427,dinosaur_010,dinosaur,107,176.4454,176.4454,4.2939,0.0192
1307,corn_008,corn,70,26.8481,31.8537,28.1603,0.1015
752,bucket_noodle_022,bucket_noodle,76,4.8658,164.8931,8.3214,0.0348
946,carrot_012,carrot,110,5.7817,162.8469,1.2953,0.0355
3286,pen_004,pen,55,169.1182,179.3851,13.6144,0.0252
4138,shrimp_041,shrimp,61,166.6553,166.6553,0.9266,0.0306
4038,shampoo_034,shampoo,62,91.3642,159.2512,4.0866,0.0741
211,banana_023,banana,63,30.2487,30.2487,1.7853,0.0453
3488,pizza_020,pizza,56,5.4344,173.4908,3.6311,0.0400
205,banana_014,banana,93,58.4751,58.4751,11.6901,0.0245
695,brush_009,brush,68,162.3423,162.3423,40.4376,0.0842
465,boxed_beverage_002,boxed_beverage,86,3.3973,178.8853,7.3765,0.0386
1455,dish_005,dish,92,7.0031,23.3459,7.4135,0.0281
1408,dice_007,dice,65,39.4683,164.3978,8.8347,0.0392
1469,doll_001,doll,94,153.1443,153.1443,10.1512,0.0169
1841,fire_extinguisher_001,fire_extinguisher,103,17.8838,17.8838,0.7883,0.0208
2503,laptop_004,laptop,107,27.6616,27.6616,5.6953,0.0581
85,apple_051,apple,68,179.3505,179.5352,3.0395,0.0248
4138,shrimp_041,shrimp,61,13.2275,13.2276,25.8351,0.0431
196,banana_005,banana,83,164.5461,164.5461,16.9557,0.0392
34,antique_017,antique,93,99.9970,99.9970,1.6994,0.0700
1945,glasses_004,glasses,113,93.1432,93.1432,13.6030,0.0539
1098,chili_003,chili,67,2.2306,125.0723,3.5011,0.0217
3622,potato_014,potato,46,158.5555,158.5555,6.0527,0.0295
3921,sandwich_021,sandwich,97,57.7309,136.4570,6.0644,0.0443
2109,hamburger_050,hamburger,96,5.3081,80.5475,9.5644,0.0016
5332,yam_020,yam,96,170.0512,173.2555,5.1663,0.0155
3866,ricecooker_003,ricecooker,97,161.7172,161.7172,7.0693,0.0147
2413,joystick_001,joystick,81,156.7971,156.7971,3.9106,0.0229
946,carrot_012,carrot,110,4.2917,109.9611,2.6231,0.0288
2566,light_024,light,97,179.8144,179.8144,8.8180,0.1002
3026,orange_011,orange,73,22.3304,78.5774,38.9995,0.0299
232,beauty_blender_002,beauty_blender,79,121.3190,121.3190,23.2153,0.0716
4702,tooth_paste_016,tooth_paste,109,11.6934,178.2629,2.0349,0.0098
1542,doll_075,doll,50,160.5548,160.5548,11.5884,0.0784
3286,pen_004,pen,55,160.3385,177.1749,10.7081,0.1584
4449,table_tennis_bat_003,table_tennis_bat,78,5.8327,5.8327,2.5764,0.0608
3051,orange_036,orange,59,168.4876,169.6581,1.2786,0.0177
3036,orange_021,orange,121,105.5476,148.1129,1.6752,0.0194
3802,red_wine_glass_010,red_wine_glass,81,140.8855,165.5828,7.9048,0.0460
823,burrito_017,burrito,84,47.0991,48.0169,7.1233,0.0787
1504,doll_037,doll,72,15.5924,15.5924,2.4622,0.0172
4729,toy_animals_013,toy_animals,137,13.6378,13.6378,9.0112,0.0045
2667,lotus_root_011,lotus_root,80,1.5871,45.4677,9.3276,0.0322
656,broccoli_009,broccoli,85,13.8127,179.9441,1.2131,0.0230
2120,hami_melon_004,hami_melon,76,63.5989,166.2282,3.9532,0.0488
4161,soap_017,soap,51,2.9686,177.3485,1.4022,0.0357
4773,toy_animals_057,toy_animals,52,24.1180,24.1180,8.6107,0.0264
650,broccoli_003,broccoli,63,12.2323,118.4453,4.9696,0.0189
852,cake_022,cake,91,96.8796,96.8796,4.1308,0.0684
5352,zongzi_005,zongzi,53,8.3187,8.3187,13.0753,0.0430
423,box_040,box,89,8.2478,172.1912,2.0694,0.0672
3913,sandwich_013,sandwich,70,178.0025,179.8916,5.3524,0.0177
3080,oyster_017,oyster,64,124.6792,124.6793,2.5328,0.0491
2000,guitar_001,guitar,106,7.6429,7.6429,1.2241,0.0113
3644,potato_036,potato,63,14.1897,14.1896,2.9414,0.0239
3054,ornament_002,ornament,56,108.6993,108.6993,2.2868,0.0207
1831,fan_005,fan,64,41.8373,41.8373,8.9915,0.0262
5332,yam_020,yam,96,5.4217,148.8980,3.5258,0.0184
1904,garage_kit_004,garage_kit,69,178.9243,178.9241,3.7578,0.0520
4944,toy_motorcycle_039,toy_motorcycle,85,27.5201,27.5201,3.1674,0.0355
1367,cup_005,cup,54,30.0114,30.0114,5.7801,0.0226
502,bread_039,bread,76,8.1062,8.1062,2.5348,0.0179
4286,steamed_bun_041,steamed_bun,78,12.9522,101.2845,4.2566,0.0202
4701,tooth_paste_015,tooth_paste,84,65.8806,133.2212,10.6629,0.0045
3188,peach_005,peach,81,10.9768,140.1029,3.2667,0.0262
3086,oyster_023,oyster,101,133.8337,133.8337,9.3296,0.0376
4499,teapot_009,teapot,119,31.8231,31.8231,4.9369,0.0188
36,antique_019,antique,57,115.7954,115.7954,2.3183,0.0256
491,bread_020,bread,37,48.2786,141.5047,60.0137,0.0454
4431,table_013,table,93,151.4283,151.4283,7.9554,0.0351
2211,handbag_039,handbag,85,157.9088,157.9088,7.4841,0.0565
4539,thermos_004,thermos,82,14.0251,14.0251,2.3980,0.0345
2703,magnet_004,magnet,30,21.2236,165.5088,10.2636,0.0934
5254,watermelon_012,watermelon,91,15.5939,15.5939,7.3615,0.0877
1217,clock_037,clock,72,31.7370,31.7370,2.2012,0.0174
5138,waffle_023,waffle,37,2.2512,114.1272,6.7173,0.0454
1593,drawing_008,drawing,115,78.4620,78.4620,2.8094,0.0266
745,bucket_noodle_014,bucket_noodle,71,4.2914,127.9665,0.4905,0.0427
2525,lemon_013,lemon,49,176.1319,178.2499,3.6708,0.0321
4721,toy_animals_005,toy_animals,95,135.7116,135.7116,22.2552,0.0289
225,banana_043,banana,69,104.6787,104.6787,5.8006,0.0260
5243,water_chestnut_002,water_chestnut,37,161.5177,161.5231,2.0561,0.0285
2614,litchi_025,litchi,25,160.0182,165.9446,33.5463,0.1087
1965,glasses_case_019,glasses_case,90,165.4507,165.4507,6.6654,0.0448
1408,dice_007,dice,65,101.8995,123.2703,6.8040,0.0491
4944,toy_motorcycle_039,toy_motorcycle,85,16.3651,16.3651,10.0042,0.0274
3913,sandwich_013,sandwich,70,106.0784,110.4465,25.8032,0.0205
3262,pear_017,pear,93,11.3813,70.0080,6.3101,0.0418
2175,hand_cream_020,hand_cream,78,169.5359,169.5359,12.2318,0.0702
1495,doll_028,doll,80,162.1605,162.1605,9.5395,0.0255
3257,pear_012,pear,53,113.4908,150.4356,17.6679,0.0671
5260,watermelon_028,watermelon,81,4.4609,4.4610,13.4725,0.0283
1945,glasses_004,glasses,113,164.4700,164.4700,2.3687,0.0758
39,apple_001,apple,56,5.8119,31.8751,6.4258,0.0569
2313,helmet_011,helmet,104,102.1084,102.1084,7.1271,0.0621
221,banana_039,banana,35,48.3261,48.3261,38.4116,0.0821
1431,dinosaur_014,dinosaur,74,17.3369,17.3369,10.2397,0.0498
1204,clock_024,clock,73,16.5332,16.5332,1.5970,0.0220
458,box_075,box,101,1.0222,179.3845,4.4356,0.0090
3289,phone_shell_001,phone_shell,60,3.8399,3.8399,39.9149,0.0346
4241,squash_032,squash,87,3.9774,61.4484,7.6444,0.0335
4394,sweet_potato_004,sweet_potato,39,16.3459,139.5367,6.7608,0.0274
4944,toy_motorcycle_039,toy_motorcycle,85,55.9304,55.9304,28.1702,0.0612
1552,doll_085,doll,133,85.9484,85.9484,7.4876,0.0124
3342,pillow_010,pillow,129,22.2697,177.0992,6.6075,0.0155
3714,puff_009,puff,58,10.2420,23.7251,4.3020,0.0158
502,bread_039,bread,76,18.4931,18.4931,2.6024,0.0106
776,bun_007,bun,83,29.9602,30.1912,2.1242,0.0420
458,box_075,box,101,13.3351,13.3351,5.3661,0.0162
2113,hamburger_054,hamburger,49,8.8947,151.0539,4.4314,0.0348
3059,ornaments_001,ornaments,101,12.6322,12.6322,1.6118,0.0080
5299,whistle_011,whistle,51,8.0479,8.0479,3.7328,0.0282
1942,glasses_001,glasses,80,8.6405,8.6405,2.4848,0.0602
5238,watch_011,watch,49,49.5389,49.5389,2.6562,0.0234
5146,waffle_031,waffle,69,10.1345,129.0755,7.6891,0.0369
5227,walnut_030,walnut,47,146.9475,150.6472,5.2520,0.0343
3305,pie_005,pie,77,2.9857,33.4652,8.1088,0.0156
1527,doll_060,doll,75,16.6129,16.6129,1.5518,0.0109
343,book_022,book,71,46.5418,46.5418,38.3146,0.0208
3245,peanut_031,peanut,67,157.5287,157.7607,3.0057,0.0334
1896,frisbee_003,frisbee,108,2.3797,49.3464,2.4556,0.0266
2037,hair_dryer_037,hair_dryer,73,104.7186,104.7186,23.2112,0.0461
1889,flute_001,flute,91,2.3484,2.3484,3.4840,0.0272
610,bread_174,bread,87,9.3766,174.7165,0.4055,0.0283
3054,ornament_002,ornament,56,178.7716,178.7716,2.1972,0.0208
3866,ricecooker_003,ricecooker,97,162.3028,162.3028,6.4671,0.0446
1003,cheese_003,cheese,66,8.9534,179.7376,8.0755,0.0233
656,broccoli_009,broccoli,85,98.0068,98.7862,17.9698,0.0666
3378,pineapple_008,pineapple,86,11.9599,113.9409,3.9279,0.0531
4275,steamed_bun_022,steamed_bun,69,100.8444,169.7771,6.4816,0.0377
4580,timer_017,timer,61,4.7145,4.7146,16.2550,0.0917
4990,toy_train_005,toy_train,63,30.5899,30.5899,1.2364,0.0517
1310,corn_011,corn,46,19.5157,113.0207,25.6506,0.0347
3802,red_wine_glass_010,red_wine_glass,81,16.7636,85.8947,10.2283,0.0662
745,bucket_noodle_014,bucket_noodle,71,2.8063,179.2436,1.9716,0.0071
752,bucket_noodle_022,bucket_noodle,76,21.8491,107.9130,26.5206,0.0198
1469,doll_001,doll,94,55.5241,55.5241,8.1769,0.0093
196,banana_005,banana,83,174.1193,174.1193,3.3156,0.0351
4729,toy_animals_013,toy_animals,137,15.4337,15.4337,1.2874,0.0261
5254,watermelon_012,watermelon,91,114.6094,114.6094,20.0086,0.0225
4729,toy_animals_013,toy_animals,137,55.4986,55.4986,8.4331,0.0239
4275,steamed_bun_022,steamed_bun,69,39.0094,131.2738,7.3920,0.0313
2886,mouse_003,mouse,90,4.4083,4.4083,6.6646,0.0396
1892,fork_002,fork,66,80.5704,80.5704,1.3151,0.1808
4729,toy_animals_013,toy_animals,137,9.1632,9.1632,3.5979,0.0458
1204,clock_024,clock,73,175.1609,175.1609,17.0255,0.0142
742,bucket_noodle_011,bucket_noodle,113,2.8984,108.5923,3.4322,0.0348
4670,tooth_brush_011,tooth_brush,85,72.2364,72.2364,6.8268,0.0500
1204,clock_024,clock,73,178.2717,178.2720,17.0187,0.0398
1676,durian_021,durian,117,8.0517,8.0517,3.4627,0.0272
2067,hamburger_002,hamburger,67,177.7066,177.8689,6.6882,0.0218
3650,potato_043,potato,75,84.7681,84.7681,14.6805,0.0335
2177,hand_cream_022,hand_cream,88,44.9079,44.9079,40.3746,0.0300
3913,sandwich_013,sandwich,70,3.7668,125.9275,13.3276,0.0632
4303,stool_003,stool,110,68.0953,68.0953,3.8867,0.0313
4352,sushi_004,sushi,90,159.1797,159.1797,2.2545,0.0136
4074,shoe_015,shoe,101,12.0570,12.0569,1.7099,0.0188
1346,cucumber_017,cucumber,65,164.4922,177.6510,72.2654,0.0173
3921,sandwich_021,sandwich,97,122.9754,140.9538,23.6806,0.0570
182,bamboo_shoots_028,bamboo_shoots,93,170.0147,170.7774,25.7416,0.0353
418,box_035,box,93,71.4162,176.8204,10.2985,0.0345
3540,pomegranate_025,pomegranate,57,13.9719,64.6960,5.3156,0.0360
4489,tape_measure_024,tape_measure,79,17.0444,17.0444,0.8027,0.0157
465,boxed_beverage_002,boxed_beverage,86,177.7605,177.7605,4.4948,0.0234
2863,monitor_004,monitor,86,25.9369,25.9369,7.5884,0.0418
1979,gloves_013,gloves,70,143.2281,143.2281,6.1592,0.0159
3342,pillow_010,pillow,129,3.8039,3.8039,11.5578,0.0311
4241,squash_032,squash,87,3.1329,42.6346,3.3229,0.0268
933,canned_beverage_001,canned_beverage,98,5.0203,39.0231,4.4155,0.0221
2722,mango_019,mango,56,174.1503,174.1503,13.4658,0.0335
824,cabinet_001,cabinet,98,173.9926,173.9926,19.3536,0.0193
3866,ricecooker_003,ricecooker,97,50.3633,50.3633,5.3461,0.0296
3262,pear_017,pear,93,4.6414,24.5246,10.6476,0.0511
85,apple_051,apple,68,13.8255,17.9245,8.6256,0.0465
4449,table_tennis_bat_003,table_tennis_bat,78,25.6715,169.3562,12.1991,0.0402
616,bread_180,bread,85,10.4388,173.6033,10.2804,0.0472
4449,table_tennis_bat_003,table_tennis_bat,78,10.3611,10.3611,1.5372,0.0341
2085,hamburger_021,hamburger,85,169.0699,179.0797,1.2405,0.0155
500,bread_037,bread,71,166.0258,179.9604,40.6391,0.0268
823,burrito_017,burrito,84,14.1500,178.4641,17.4798,0.0213
431,box_048,box,61,4.7850,179.1591,3.3763,0.0213
695,brush_009,brush,68,38.3281,38.3281,0.3653,0.0669
253,belt_019,belt,82,21.7108,21.7108,2.1079,0.0288
3921,sandwich_021,sandwich,97,5.5100,7.0213,7.6942,0.0491
2175,hand_cream_020,hand_cream,78,10.9414,170.5190,3.7217,0.0347
973,cauliflower_002,cauliflower,91,21.1734,45.2988,2.4330,0.0832
4394,sweet_potato_004,sweet_potato,39,4.3978,7.4418,2.1388,0.0294
2677,lotus_root_021,lotus_root,84,14.4812,160.5478,3.0375,0.0356
1552,doll_085,doll,133,86.5908,86.5908,7.1237,0.1166
626,bread_190,bread,102,17.5925,17.5925,7.7851,0.0386
2073,hamburger_009,hamburger,88,33.0890,75.5432,6.5354,0.0335
4241,squash_032,squash,87,174.4926,177.8397,1.9128,0.0144
4275,steamed_bun_022,steamed_bun,69,175.2768,178.3416,8.4758,0.0102
1892,fork_002,fork,66,164.8793,164.8793,0.8033,0.0890
362,bottle_050,bottle,70,17.0003,60.9349,3.6368,0.0586
1305,corn_006,corn,67,4.6345,178.0177,4.0030,0.0378
1868,flower_pot_002,flower_pot,119,50.1017,50.1017,1.8891,0.0300
1363,cup_001,cup,60,151.4283,151.4283,50.4141,0.0442
2667,lotus_root_011,lotus_root,80,133.5366,166.1568,8.2572,0.0221
2067,hamburger_002,hamburger,67,164.5490,173.4597,2.2455,0.0210
3699,projector_004,projector,95,47.1124,47.1124,6.2234,0.0294
2420,kettle_003,kettle,77,152.7795,152.7795,44.8403,0.0174
4074,shoe_015,shoe,101,151.0940,151.0940,14.7493,0.0378
2309,helmet_007,helmet,68,13.9074,13.9074,7.6901,0.0217
2175,hand_cream_020,hand_cream,78,16.7299,179.4876,12.9176,0.0093
4379,sushi_031,sushi,52,10.4345,10.4345,5.4296,0.0455
4161,soap_017,soap,51,6.8870,179.1282,6.5289,0.0292
2037,hair_dryer_037,hair_dryer,73,148.0050,148.0050,9.0443,0.0582
1576,donut_028,donut,88,140.7356,140.7356,10.0825,0.0642
1310,corn_011,corn,46,3.9612,162.7630,4.6324,0.0175
423,box_040,box,89,49.7200,179.4052,37.0599,0.0577
2333,hot_dog_066,hot_dog,55,13.6806,13.6806,3.0115,0.0277
3305,pie_005,pie,77,29.9715,90.3469,15.1975,0.0214
465,boxed_beverage_002,boxed_beverage,86,169.0552,177.4010,9.7405,0.0213
1192,clock_011,clock,90,174.5480,174.5480,15.4713,0.0169
39,apple_001,apple,56,4.6465,12.7568,0.9390,0.0215
1979,gloves_013,gloves,70,59.3641,59.3641,7.3015,0.0097
2322,hot_dog_053,hot_dog,91,169.4495,175.2567,4.5855,0.0236
2247,hat_022,hat,57,104.1360,104.1360,10.0466,0.0311
838,cake_008,cake,58,105.8675,105.8675,12.6960,0.1030
2322,hot_dog_053,hot_dog,91,170.4227,170.4227,7.7990,0.0305
4161,soap_017,soap,51,42.8722,152.5720,35.1080,0.1397
2216,handbag_044,handbag,109,161.9258,161.9258,8.8090,0.0126
1640,dumpling_012,dumpling,52,67.7378,67.7378,2.2242,0.0467
445,box_062,box,67,38.2002,173.7832,3.8012,0.0193
3059,ornaments_001,ornaments,101,33.4908,33.4908,5.7465,0.0230
3622,potato_014,potato,46,98.7693,98.7693,3.3634,0.0486
2455,kite_010,kite,13,99.8244,99.8244,50.0513,0.3915
4535,thermometer_001,thermometer,57,17.7404,17.7404,12.6632,0.0101
51,apple_014,apple,69,7.8804,84.4748,4.9338,0.0421
2322,hot_dog_053,hot_dog,91,176.3903,176.3903,6.9432,0.0271
5299,whistle_011,whistle,51,10.1084,10.1084,5.6845,0.0421
3622,potato_014,potato,46,137.8174,137.8174,8.4365,0.0555
4449,table_tennis_bat_003,table_tennis_bat,78,46.2119,178.5404,15.6543,0.0518
2211,handbag_039,handbag,85,16.3980,16.3980,5.5279,0.0336
946,carrot_012,carrot,110,12.4150,20.8474,1.9426,0.0515
1542,doll_075,doll,50,127.7737,127.7737,4.1503,0.0295
4967,toy_plane_022,toy_plane,50,79.3977,79.3977,5.8971,0.0256
3342,pillow_010,pillow,129,19.7561,176.0808,3.4029,0.0136
1367,cup_005,cup,54,116.3329,116.3329,2.9344,0.0143
1204,clock_024,clock,73,176.5810,176.5810,3.1178,0.0293
500,bread_037,bread,71,9.2182,172.4339,9.7182,0.0396
1277,conch_007,conch,44,99.2905,99.2905,22.3021,0.0885
742,bucket_noodle_011,bucket_noodle,113,4.6661,81.8641,8.4150,0.0160
2814,medicine_bottle_029,medicine_bottle,72,9.7985,102.6805,7.4554,0.0525
1139,chinese_chess_001,chinese_chess,43,169.4954,170.9585,5.3466,0.0579
1219,clock_039,clock,91,176.7459,176.7459,18.1514,0.0410
2615,litchi_026,litchi,65,12.8377,169.9029,1.7396,0.0840
1965,glasses_case_019,glasses_case,90,174.7184,174.7184,3.0329,0.0274
5130,waffle_015,waffle,70,126.5745,156.4826,34.6633,0.0650
196,banana_005,banana,83,177.0053,177.0053,28.8574,0.1102
1098,chili_003,chili,67,8.5439,72.3876,5.0497,0.0388
4904,toy_car_012,toy_car,69,162.1022,162.1022,2.1630,0.0266
2614,litchi_025,litchi,25,31.6887,128.3624,0.9302,0.0234
2852,microwaveoven_003,microwaveoven,81,23.7837,23.7837,7.5728,0.0421
2335,hot_dog_068,hot_dog,67,166.2763,174.4934,15.4152,0.0268
3768,razor_004,razor,67,169.7881,169.7881,5.6516,0.0386
405,box_020,box,111,12.7805,173.5959,5.6091,0.0837
1455,dish_005,dish,92,12.0918,75.7262,7.3477,0.0436
4528,teddy_bear_004,teddy_bear,94,33.6245,33.6245,1.1388,0.0657
581,bread_145,bread,71,89.2901,89.2901,6.5536,0.0655
3011,onion_030,onion,65,35.3009,76.2675,2.0892,0.0205
2814,medicine_bottle_029,medicine_bottle,72,11.9209,15.5902,7.8747,0.0413
3802,red_wine_glass_010,red_wine_glass,81,6.3752,16.9937,2.6878,0.0253
3866,ricecooker_003,ricecooker,97,129.2218,129.2218,14.1107,0.0117
1192,clock_011,clock,90,137.7601,137.7601,9.4844,0.0185
3540,pomegranate_025,pomegranate,57,7.4612,49.0836,0.8368,0.0043
4528,teddy_bear_004,teddy_bear,94,97.2431,97.2431,2.8683,0.0183
2309,helmet_007,helmet,68,165.5777,165.5777,10.8592,0.0187
1873,flower_pot_007,flower_pot,91,102.7194,102.7194,5.9540,0.0416
4649,tomato_020,tomato,49,5.2858,82.4963,4.5930,0.0259
5260,watermelon_028,watermelon,81,29.3862,29.3862,7.9059,0.0416
4359,sushi_011,sushi,103,111.7311,111.7311,6.7912,0.0314
1294,conch_025,conch,46,129.9574,129.9574,5.3395,0.0774
343,book_022,book,71,23.7480,176.6884,3.7690,0.0240
4550,thimble_009,thimble,49,163.7440,164.2986,23.2714,0.2361
838,cake_008,cake,58,140.7932,140.7932,21.7234,0.0529
2470,kiwifruit_002,kiwifruit,63,85.6578,103.2761,7.0569,0.0447
1475,doll_007,doll,76,23.5031,23.5031,2.1738,0.0150
2863,monitor_004,monitor,86,0.9764,0.9764,4.0828,0.0503
4263,starfish_018,starfish,81,169.9424,169.9424,17.9226,0.0378
1739,egg_036,egg,49,18.7889,30.9595,0.6937,0.0395
2247,hat_022,hat,57,110.3484,110.3484,4.3468,0.0592
3921,sandwich_021,sandwich,97,12.4939,55.1258,55.0365,0.0993
343,book_022,book,71,4.0803,177.7401,2.1972,0.0625
1831,fan_005,fan,64,30.9333,30.9333,4.1693,0.0332
4539,thermos_004,thermos,82,144.1361,144.1361,5.2596,0.0677
1841,fire_extinguisher_001,fire_extinguisher,103,174.4936,174.4936,49.3528,0.0952
4857,toy_bus_029,toy_bus,79,82.9418,82.9418,10.2164,0.0492
5146,waffle_031,waffle,69,16.8372,77.7233,33.1701,0.0524
2298,haw_thorn_046,haw_thorn,37,133.8781,147.8745,4.4203,0.0133
203,banana_012,banana,73,169.9150,169.9150,9.2204,0.0139
1945,glasses_004,glasses,113,12.0233,12.0233,14.1970,0.0448
1305,corn_006,corn,67,5.2160,162.3574,2.9913,0.0122
2503,laptop_004,laptop,107,92.1613,92.1613,9.2954,0.0518
4729,toy_animals_013,toy_animals,137,20.2609,20.2609,12.5518,0.0251
695,brush_009,brush,68,17.8913,17.8913,6.8790,0.0580
1942,glasses_001,glasses,80,6.1155,6.1155,10.7642,0.0403
3305,pie_005,pie,77,7.1154,52.7525,2.7838,0.0191
3305,pie_005,pie,77,4.2234,8.9244,4.3058,0.0069
913,candy_038,candy,66,58.6819,174.2924,23.5536,0.0055
5130,waffle_015,waffle,70,91.7590,109.5931,94.6354,0.0410
3245,peanut_031,peanut,67,123.7830,171.1299,0.7812,0.0363
2420,kettle_003,kettle,77,39.6390,39.6390,4.7418,0.0073
4528,teddy_bear_004,teddy_bear,94,17.0609,17.0609,7.7558,0.0353
4702,tooth_paste_016,tooth_paste,109,34.4856,175.5497,73.3296,0.0629
4240,squash_031,squash,83,8.0843,143.4096,30.1377,0.0409
205,banana_014,banana,93,14.8129,14.8129,7.0079,0.0072
1176,chocolates_012,chocolates,43,78.3149,78.3149,6.7822,0.0697
4394,sweet_potato_004,sweet_potato,39,13.6937,162.2693,12.3137,0.0188
1363,cup_001,cup,60,2.9579,2.9579,8.0851,0.0275
5191,wallet_045,wallet,109,34.2496,34.2496,38.4750,0.0906
4470,tape_measure_004,tape_measure,64,26.1658,26.1658,9.0382,0.0269
3506,plant_006,plant,106,5.3575,46.8004,6.6632,0.0326
2470,kiwifruit_002,kiwifruit,63,169.0009,179.1519,4.0628,0.0252
913,candy_038,candy,66,36.3659,36.3659,22.4848,0.0039
3343,pillow_011,pillow,126,11.4554,11.4554,28.8615,0.0369
1367,cup_005,cup,54,37.7136,37.7136,9.7720,0.0373
3921,sandwich_021,sandwich,97,160.2636,164.2931,0.3595,0.0199
5227,walnut_030,walnut,47,41.1245,158.5044,25.7886,0.1091
1310,corn_011,corn,46,7.5392,170.6713,6.2403,0.0070
1662,durian_007,durian,69,47.6670,47.6670,1.8699,0.0478
3984,sausage_075,sausage,76,9.5408,67.8881,4.2537,0.0231
418,box_035,box,93,34.2088,34.2088,12.1680,0.0314
5082,umbrella_002,umbrella,116,6.5751,68.8445,8.7142,0.0293
5146,waffle_031,waffle,69,176.2918,176.6957,7.9392,0.0151
1540,doll_073,doll,23,120.8952,120.8952,27.3313,0.1485
3083,oyster_020,oyster,66,17.7887,17.7887,12.3990,0.0660
2414,kennel_001,kennel,95,95.1948,95.1948,12.3973,0.0315
3692,power_strip_032,power_strip,80,67.2913,67.2913,16.9172,0.0783
824,cabinet_001,cabinet,98,157.2706,157.2706,6.9983,0.0523
1912,garlic_002,garlic,57,56.1742,56.1742,16.9250,0.0164
205,banana_014,banana,93,164.9870,164.9870,6.5097,0.0141
3378,pineapple_008,pineapple,86,9.4000,105.0182,3.5444,0.0613
1129,china_001,china,90,28.9735,28.9735,4.7383,0.0165
221,banana_039,banana,35,39.0352,39.0352,13.3153,0.0208
3059,ornaments_001,ornaments,101,7.0788,7.0788,1.1846,0.0244
4773,toy_animals_057,toy_animals,52,56.6057,56.6057,10.5307,0.0163
4161,soap_017,soap,51,7.2056,176.1508,5.2177,0.0651
5332,yam_020,yam,96,174.6752,174.7166,6.5600,0.0407
5146,waffle_031,waffle,69,171.1361,176.8613,3.7505,0.0111
4345,suitcase_006,suitcase,104,128.9746,173.7769,64.7312,0.0582
3371,pineapple_001,pineapple,103,2.7066,128.2884,6.4278,0.0332
133,backpack_032,backpack,73,5.5282,5.5282,5.7753,0.0283
203,banana_012,banana,73,12.8383,12.8383,3.5551,0.0241
343,book_022,book,71,3.9843,177.2613,4.8246,0.0305
1462,dish_012,dish,54,120.6203,120.6203,9.5246,0.1322
465,boxed_beverage_002,boxed_beverage,86,104.5345,104.5345,35.4046,0.0233
5316,yam_003,yam,91,170.3619,173.4001,17.4312,0.0397
1896,frisbee_003,frisbee,108,2.2267,149.5526,4.3766,0.0296
5316,yam_003,yam,91,2.4697,160.9264,9.3172,0.0300
34,antique_017,antique,93,94.0855,94.0855,0.6492,0.0414
1808,eraser_029,eraser,53,8.9099,8.9099,18.1359,0.0514
1427,dinosaur_010,dinosaur,107,165.2690,165.2690,0.7103,0.0228
133,backpack_032,backpack,73,72.0865,72.0865,7.2802,0.0092
1831,fan_005,fan,64,138.9589,138.9589,7.6283,0.0814
2060,hairpin_023,hairpin,39,93.7236,93.7236,25.7051,0.3042
2795,medicine_bottle_006,medicine_bottle,115,9.7246,9.7246,10.8568,0.0222
1219,clock_039,clock,91,136.3667,136.3667,30.7942,0.0221
1896,frisbee_003,frisbee,108,6.5348,168.9785,8.5986,0.0250
1431,dinosaur_014,dinosaur,74,19.2047,19.2046,17.7832,0.1473
3080,oyster_017,oyster,64,132.8434,132.8434,13.6118,0.0180
3564,pomegranate_049,pomegranate,96,42.8022,95.0592,6.4184,0.0831
